5988,0.839371458346083
9664,0.808768492449966
3703,0.79420457242443
9663,0.789388731708199
9666,0.789333702438389
9732,0.787293210875089
9407,0.786961956438496
8873,0.783071749776329
4824,0.781925176775002
1177,0.780151164291826
649,0.779534351624136
7415,0.776803892442484
3440,0.775571921730383
6153,0.77533835135029
1896,0.77308893058778
1964,0.77245001319542
4519,0.771420738684775
7789,0.768851029464298
5673,0.696300432029781
2639,0.688868008569788
2212,0.655641086652702
8011,0.647174780441465
8543,0.635206634922555
9667,0.606006390853547
8012,0.598979196192324
8580,0.587045650988593
7807,0.571458045622542
8430,0.56018782486409
344,0.528152974695911
2337,0.528152974695911
5424,0.515718077928816
2118,0.497501345078909
787,0.483705599866554
1902,0.483705599866554
2314,0.461946250500877
8145,0.460952129183843
3082,0.44900326759956
6081,0.433807225350398
8531,0.430089787001045
8570,0.429984954018771
663,0.418579680128548
733,0.414264207784039
985,0.379283724708214
6430,0.376977714084602
8518,0.372945772854678
2089,0.357498392824706
8858,0.357272350616538
4292,0.356020966480057
7922,0.356020966480057
4286,0.354521389108572
7812,0.354521389108572
1709,0.350936385337546
569,0.350504449254371
1435,0.348711303678089
1680,0.335434665858688
501,0.332535314747512
7425,0.331609881652173
737,0.33001986762101
182,0.328790308827301
9370,0.326397613203707
131,0.325220429619723
518,0.325220429619723
3130,0.320652678552285
1244,0.319854495990853
3229,0.319854495990853
7118,0.312532213503044
4198,0.308981295730077
2434,0.308874530359984
2820,0.308543991067683
2085,0.297751227022833
854,0.296772792817064
8892,0.293897238139026
700,0.293701155479295
1488,0.289074178925281
2708,0.28394670335211
2454,0.282325589764812
8671,0.281980572557089
1858,0.276594981572834
8498,0.273655435510169
8628,0.272964210051769
1690,0.272834562718099
8513,0.268117003553276
2341,0.267469720839745
982,0.26194975575052
9958,0.26194975575052
6465,0.26185680863485
3196,0.260573443557403
6370,0.259641337298206
957,0.257806478017923
7108,0.255418020055281
3590,0.254734983341861
2129,0.25400318310371
8533,0.253758316741168
8292,0.253705933227337
2109,0.252093710641974
5789,0.250732920121474
6745,0.250732920121474
5407,0.249453579476614
2312,0.249155941270143
8427,0.248937389838523
1190,0.248648684665035
1995,0.247721858752269
6779,0.247625434589435
2161,0.247401968821424
8426,0.246051495077949
9002,0.246039557801295
8385,0.245898745710175
6500,0.245325707545694
4515,0.244162975519438
5814,0.244162975519438
2699,0.243878237814324
5438,0.243626296726105
9881,0.243445060809566
5717,0.242280843941169
3707,0.242147739346555
2863,0.240411622272838
8958,0.240411622272838
3367,0.2403030245206
1333,0.238734908914031
1222,0.237963007724985
8127,0.237963007724985
9665,0.236556128539469
8182,0.234254049423388
2623,0.232543175183451
3608,0.232532221986237
3893,0.232532221986237
3384,0.232268878329584
2070,0.231984205382329
932,0.231511105097398
4706,0.231133394321067
1975,0.230118138141493
3756,0.229962926135867
8265,0.228303222930827
7696,0.227272144624597
1195,0.22595524857591
6351,0.225465718936226
604,0.225219062607625
3599,0.223963031657111
3435,0.221319292071983
9452,0.219730088881675
2210,0.219706164142336
2441,0.21915896446256
8463,0.21881097235432
9866,0.218741371264836
579,0.217617957234502
2325,0.216755522599907
3239,0.216755522599907
7888,0.216530080028541
9333,0.216127140723836
2030,0.215820099732421
5398,0.215770219407297
2462,0.214185732043999
386,0.213710133645322
324,0.212519967386975
242,0.212151308364221
9851,0.210639524810669
405,0.208940894920575
